batch_id,batch_size,Timestamp,model,task,conditions,wall_time_batch,gpu,wall_time_task,entity_id,output_file_name
4d262dcd-8fdb-41ef-ab3a-08ca9d57bc99,10,2024-06-21 12:45:04.798919,RFdiffusion_150it,backbone_pdb_generation,"tev (complex) scaffolding [contigs = ""27/A28-33/13/A47-51/88/A140-152/15/A168-179/32/A212-221/16/0 B15-21""]",2282.9349439144135 Seconds,T4 GPU,456.5869887828827 Seconds (inferred),7ad71fdc-84f6-438b-996b-7e0ec4576b00,rfdiffusion_tev_comp_7ad71fdc-84f6-438b-996b-7e0ec4576b00.pdb
4d262dcd-8fdb-41ef-ab3a-08ca9d57bc99,10,2024-06-21 12:45:04.798919,RFdiffusion_150it,backbone_pdb_generation,"tev (complex) scaffolding [contigs = ""27/A28-33/13/A47-51/88/A140-152/15/A168-179/32/A212-221/16/0 B15-21""]",2282.9349439144135 Seconds,T4 GPU,456.5869887828827 Seconds (inferred),ee164968-42d2-4069-978a-1129d40ba597,rfdiffusion_tev_comp_ee164968-42d2-4069-978a-1129d40ba597.pdb
910c7f84-b456-470e-8273-efd7d3d95c55,10,2024-06-21 13:23:10.007609,RFdiffusion_150it,backbone_pdb_generation,"tev (monomer) scaffolding [contigs = ""27/A28-33/13/A47-51/88/A140-152/15/A168-179/32/A212-221/16""]",2156.138274669647 Seconds,T4 GPU,431.22765493392944 Seconds (inferred),3480db07-3331-41cd-9a05-fa3560bce302,rfdiffusion_tev_mono_3480db07-3331-41cd-9a05-fa3560bce302.pdb
910c7f84-b456-470e-8273-efd7d3d95c55,10,2024-06-21 13:23:10.007609,RFdiffusion_150it,backbone_pdb_generation,"tev (monomer) scaffolding [contigs = ""27/A28-33/13/A47-51/88/A140-152/15/A168-179/32/A212-221/16""]",2156.138274669647 Seconds,T4 GPU,431.22765493392944 Seconds (inferred),cd0aed39-82f9-433b-aa12-2063314c7ec6,rfdiffusion_tev_mono_cd0aed39-82f9-433b-aa12-2063314c7ec6.pdb
910c7f84-b456-470e-8273-efd7d3d95c55,10,2024-06-21 13:23:10.007609,RFdiffusion_150it,backbone_pdb_generation,"tev (monomer) scaffolding [contigs = ""27/A28-33/13/A47-51/88/A140-152/15/A168-179/32/A212-221/16""]",2156.138274669647 Seconds,T4 GPU,431.22765493392944 Seconds (inferred),9df838f1-b0cb-4a03-a38a-8dea99cb1252,rfdiffusion_tev_mono_9df838f1-b0cb-4a03-a38a-8dea99cb1252.pdb
910c7f84-b456-470e-8273-efd7d3d95c55,10,2024-06-21 13:23:10.007609,RFdiffusion_150it,backbone_pdb_generation,"tev (monomer) scaffolding [contigs = ""27/A28-33/13/A47-51/88/A140-152/15/A168-179/32/A212-221/16""]",2156.138274669647 Seconds,T4 GPU,431.22765493392944 Seconds (inferred),3f4ace76-46c0-47ed-9e2e-0f7b3274bb8f,rfdiffusion_tev_mono_3f4ace76-46c0-47ed-9e2e-0f7b3274bb8f.pdb
910c7f84-b456-470e-8273-efd7d3d95c55,10,2024-06-21 13:23:10.007609,RFdiffusion_150it,backbone_pdb_generation,"tev (monomer) scaffolding [contigs = ""27/A28-33/13/A47-51/88/A140-152/15/A168-179/32/A212-221/16""]",2156.138274669647 Seconds,T4 GPU,431.22765493392944 Seconds (inferred),98840140-2ad7-48c3-9678-71dfa1e399e9,rfdiffusion_tev_mono_98840140-2ad7-48c3-9678-71dfa1e399e9.pdb
023f26b4-a9e0-47de-a35c-33bc3c6f918f,10,2024-06-21 13:59:07.202570,RFdiffusion_150it,backbone_pdb_generation,"tev (monomer) scaffolding [contigs = ""27/A28-33/13/A47-51/88/A140-152/15/A168-179/32/A212-221/16""]",2158.3456943035126 Seconds,T4 GPU,431.6691388607025 Seconds (inferred),2f750f47-71ba-4525-9dfd-48ee14962f10,rfdiffusion_tev_mono_2f750f47-71ba-4525-9dfd-48ee14962f10.pdb
023f26b4-a9e0-47de-a35c-33bc3c6f918f,10,2024-06-21 13:59:07.202570,RFdiffusion_150it,backbone_pdb_generation,"tev (monomer) scaffolding [contigs = ""27/A28-33/13/A47-51/88/A140-152/15/A168-179/32/A212-221/16""]",2158.3456943035126 Seconds,T4 GPU,431.6691388607025 Seconds (inferred),120bffd2-fd96-4224-aa6e-4216e0ad50ce,rfdiffusion_tev_mono_120bffd2-fd96-4224-aa6e-4216e0ad50ce.pdb
023f26b4-a9e0-47de-a35c-33bc3c6f918f,10,2024-06-21 13:59:07.202570,RFdiffusion_150it,backbone_pdb_generation,"tev (monomer) scaffolding [contigs = ""27/A28-33/13/A47-51/88/A140-152/15/A168-179/32/A212-221/16""]",2158.3456943035126 Seconds,T4 GPU,431.6691388607025 Seconds (inferred),45c7c938-624d-4632-8a96-cfc5ea490aea,rfdiffusion_tev_mono_45c7c938-624d-4632-8a96-cfc5ea490aea.pdb
023f26b4-a9e0-47de-a35c-33bc3c6f918f,10,2024-06-21 13:59:07.202570,RFdiffusion_150it,backbone_pdb_generation,"tev (monomer) scaffolding [contigs = ""27/A28-33/13/A47-51/88/A140-152/15/A168-179/32/A212-221/16""]",2158.3456943035126 Seconds,T4 GPU,431.6691388607025 Seconds (inferred),dd25e3ea-a067-4edf-ac13-dfd0b0bf996d,rfdiffusion_tev_mono_dd25e3ea-a067-4edf-ac13-dfd0b0bf996d.pdb
023f26b4-a9e0-47de-a35c-33bc3c6f918f,10,2024-06-21 13:59:07.202570,RFdiffusion_150it,backbone_pdb_generation,"tev (monomer) scaffolding [contigs = ""27/A28-33/13/A47-51/88/A140-152/15/A168-179/32/A212-221/16""]",2158.3456943035126 Seconds,T4 GPU,431.6691388607025 Seconds (inferred),25d2e9cf-28f7-47b0-8b42-6910aa81b3ac,rfdiffusion_tev_mono_25d2e9cf-28f7-47b0-8b42-6910aa81b3ac.pdb
f15896db-edce-4423-9ad0-e8b08221c741,10,2024-06-21 14:35:06.606632,RFdiffusion_150it,backbone_pdb_generation,"tev (monomer) scaffolding [contigs = ""27/A28-33/13/A47-51/88/A140-152/15/A168-179/32/A212-221/16""]",2157.4287259578705 Seconds,T4 GPU,431.4857451915741 Seconds (inferred),c881e683-84b8-4871-8084-9bab2f0b88d7,rfdiffusion_tev_mono_c881e683-84b8-4871-8084-9bab2f0b88d7.pdb
f15896db-edce-4423-9ad0-e8b08221c741,10,2024-06-21 14:35:06.606632,RFdiffusion_150it,backbone_pdb_generation,"tev (monomer) scaffolding [contigs = ""27/A28-33/13/A47-51/88/A140-152/15/A168-179/32/A212-221/16""]",2157.4287259578705 Seconds,T4 GPU,431.4857451915741 Seconds (inferred),0e35907d-bd98-4ffc-aec5-ec9029fd61b2,rfdiffusion_tev_mono_0e35907d-bd98-4ffc-aec5-ec9029fd61b2.pdb
f15896db-edce-4423-9ad0-e8b08221c741,10,2024-06-21 14:35:06.606632,RFdiffusion_150it,backbone_pdb_generation,"tev (monomer) scaffolding [contigs = ""27/A28-33/13/A47-51/88/A140-152/15/A168-179/32/A212-221/16""]",2157.4287259578705 Seconds,T4 GPU,431.4857451915741 Seconds (inferred),d086e916-b3dd-4b50-9b02-02397b11f16c,rfdiffusion_tev_mono_d086e916-b3dd-4b50-9b02-02397b11f16c.pdb
f15896db-edce-4423-9ad0-e8b08221c741,10,2024-06-21 14:35:06.606632,RFdiffusion_150it,backbone_pdb_generation,"tev (monomer) scaffolding [contigs = ""27/A28-33/13/A47-51/88/A140-152/15/A168-179/32/A212-221/16""]",2157.4287259578705 Seconds,T4 GPU,431.4857451915741 Seconds (inferred),05386faf-f562-4c3a-8e85-412f02673fa5,rfdiffusion_tev_mono_05386faf-f562-4c3a-8e85-412f02673fa5.pdb
f15896db-edce-4423-9ad0-e8b08221c741,10,2024-06-21 14:35:06.606632,RFdiffusion_150it,backbone_pdb_generation,"tev (monomer) scaffolding [contigs = ""27/A28-33/13/A47-51/88/A140-152/15/A168-179/32/A212-221/16""]",2157.4287259578705 Seconds,T4 GPU,431.4857451915741 Seconds (inferred),f5d8b7ed-29c4-4ede-ad86-c18820d72218,rfdiffusion_tev_mono_f5d8b7ed-29c4-4ede-ad86-c18820d72218.pdb
7475b7bb-4403-40aa-8955-3ffbd1a6f240,10,2024-06-21 15:11:04.791051,RFdiffusion_150it,backbone_pdb_generation,"tev (monomer) scaffolding [contigs = ""27/A28-33/13/A47-51/88/A140-152/15/A168-179/32/A212-221/16""]",2154.7637972831726 Seconds,T4 GPU,430.9527594566345 Seconds (inferred),ef8703f2-fd2f-4510-a266-3bc67bb9687f,rfdiffusion_tev_mono_ef8703f2-fd2f-4510-a266-3bc67bb9687f.pdb
7475b7bb-4403-40aa-8955-3ffbd1a6f240,10,2024-06-21 15:11:04.791051,RFdiffusion_150it,backbone_pdb_generation,"tev (monomer) scaffolding [contigs = ""27/A28-33/13/A47-51/88/A140-152/15/A168-179/32/A212-221/16""]",2154.7637972831726 Seconds,T4 GPU,430.9527594566345 Seconds (inferred),f5026003-c6b3-4023-9229-d52c4593fa80,rfdiffusion_tev_mono_f5026003-c6b3-4023-9229-d52c4593fa80.pdb
7475b7bb-4403-40aa-8955-3ffbd1a6f240,10,2024-06-21 15:11:04.791051,RFdiffusion_150it,backbone_pdb_generation,"tev (monomer) scaffolding [contigs = ""27/A28-33/13/A47-51/88/A140-152/15/A168-179/32/A212-221/16""]",2154.7637972831726 Seconds,T4 GPU,430.9527594566345 Seconds (inferred),4ab1a471-0b2d-4104-959b-cc9af293e3cb,rfdiffusion_tev_mono_4ab1a471-0b2d-4104-959b-cc9af293e3cb.pdb
7475b7bb-4403-40aa-8955-3ffbd1a6f240,10,2024-06-21 15:11:04.791051,RFdiffusion_150it,backbone_pdb_generation,"tev (monomer) scaffolding [contigs = ""27/A28-33/13/A47-51/88/A140-152/15/A168-179/32/A212-221/16""]",2154.7637972831726 Seconds,T4 GPU,430.9527594566345 Seconds (inferred),a6f093c5-80e1-4f56-8077-6375c1451123,rfdiffusion_tev_mono_a6f093c5-80e1-4f56-8077-6375c1451123.pdb
7475b7bb-4403-40aa-8955-3ffbd1a6f240,10,2024-06-21 15:11:04.791051,RFdiffusion_150it,backbone_pdb_generation,"tev (monomer) scaffolding [contigs = ""27/A28-33/13/A47-51/88/A140-152/15/A168-179/32/A212-221/16""]",2154.7637972831726 Seconds,T4 GPU,430.9527594566345 Seconds (inferred),bc81903a-db11-4662-aec3-a543fe199477,rfdiffusion_tev_mono_bc81903a-db11-4662-aec3-a543fe199477.pdb
0a52e04f-19c6-4092-91e8-ffd39fe279cd,10,2024-06-21 15:47:00.413710,RFdiffusion_150it,backbone_pdb_generation,"tev (monomer) scaffolding [contigs = ""27/A28-33/13/A47-51/88/A140-152/15/A168-179/32/A212-221/16""]",2148.626543045044 Seconds,T4 GPU,429.7253086090088 Seconds (inferred),c4246984-7c22-4354-bc4b-dd9da16ce4e7,rfdiffusion_tev_mono_c4246984-7c22-4354-bc4b-dd9da16ce4e7.pdb
0a52e04f-19c6-4092-91e8-ffd39fe279cd,10,2024-06-21 15:47:00.413710,RFdiffusion_150it,backbone_pdb_generation,"tev (monomer) scaffolding [contigs = ""27/A28-33/13/A47-51/88/A140-152/15/A168-179/32/A212-221/16""]",2148.626543045044 Seconds,T4 GPU,429.7253086090088 Seconds (inferred),bdf11fb9-045c-46fa-b3bc-016c914aee8e,rfdiffusion_tev_mono_bdf11fb9-045c-46fa-b3bc-016c914aee8e.pdb
0a52e04f-19c6-4092-91e8-ffd39fe279cd,10,2024-06-21 15:47:00.413710,RFdiffusion_150it,backbone_pdb_generation,"tev (monomer) scaffolding [contigs = ""27/A28-33/13/A47-51/88/A140-152/15/A168-179/32/A212-221/16""]",2148.626543045044 Seconds,T4 GPU,429.7253086090088 Seconds (inferred),acb93e3f-a997-4239-8f75-cc30ae1cf7e7,rfdiffusion_tev_mono_acb93e3f-a997-4239-8f75-cc30ae1cf7e7.pdb
0a52e04f-19c6-4092-91e8-ffd39fe279cd,10,2024-06-21 15:47:00.413710,RFdiffusion_150it,backbone_pdb_generation,"tev (monomer) scaffolding [contigs = ""27/A28-33/13/A47-51/88/A140-152/15/A168-179/32/A212-221/16""]",2148.626543045044 Seconds,T4 GPU,429.7253086090088 Seconds (inferred),a5e829b6-bd93-4724-beae-8f6b878664cf,rfdiffusion_tev_mono_a5e829b6-bd93-4724-beae-8f6b878664cf.pdb
0a52e04f-19c6-4092-91e8-ffd39fe279cd,10,2024-06-21 15:47:00.413710,RFdiffusion_150it,backbone_pdb_generation,"tev (monomer) scaffolding [contigs = ""27/A28-33/13/A47-51/88/A140-152/15/A168-179/32/A212-221/16""]",2148.626543045044 Seconds,T4 GPU,429.7253086090088 Seconds (inferred),e78db42e-d8c2-42d7-85b3-a57eef229667,rfdiffusion_tev_mono_e78db42e-d8c2-42d7-85b3-a57eef229667.pdb
b7af8adc-1878-4edf-968a-cd47b6075f0e,10,2024-06-21 16:22:49.801236,RFdiffusion_150it,backbone_pdb_generation,"tev (monomer) scaffolding [contigs = ""27/A28-33/13/A47-51/88/A140-152/15/A168-179/32/A212-221/16""]",2147.0805962085724 Seconds,T4 GPU,429.41611924171445 Seconds (inferred),9971f9ac-c1bd-4552-9a10-d513d9e692bb,rfdiffusion_tev_mono_9971f9ac-c1bd-4552-9a10-d513d9e692bb.pdb
b7af8adc-1878-4edf-968a-cd47b6075f0e,10,2024-06-21 16:22:49.801236,RFdiffusion_150it,backbone_pdb_generation,"tev (monomer) scaffolding [contigs = ""27/A28-33/13/A47-51/88/A140-152/15/A168-179/32/A212-221/16""]",2147.0805962085724 Seconds,T4 GPU,429.41611924171445 Seconds (inferred),0c17b25f-2efc-4b9b-a24d-cc4658821e10,rfdiffusion_tev_mono_0c17b25f-2efc-4b9b-a24d-cc4658821e10.pdb
b7af8adc-1878-4edf-968a-cd47b6075f0e,10,2024-06-21 16:22:49.801236,RFdiffusion_150it,backbone_pdb_generation,"tev (monomer) scaffolding [contigs = ""27/A28-33/13/A47-51/88/A140-152/15/A168-179/32/A212-221/16""]",2147.0805962085724 Seconds,T4 GPU,429.41611924171445 Seconds (inferred),b244eb16-0fbd-47e2-84ed-a4e807ae30b4,rfdiffusion_tev_mono_b244eb16-0fbd-47e2-84ed-a4e807ae30b4.pdb
b7af8adc-1878-4edf-968a-cd47b6075f0e,10,2024-06-21 16:22:49.801236,RFdiffusion_150it,backbone_pdb_generation,"tev (monomer) scaffolding [contigs = ""27/A28-33/13/A47-51/88/A140-152/15/A168-179/32/A212-221/16""]",2147.0805962085724 Seconds,T4 GPU,429.41611924171445 Seconds (inferred),00552092-049b-4ebe-bf72-5b9ba7030f89,rfdiffusion_tev_mono_00552092-049b-4ebe-bf72-5b9ba7030f89.pdb
b7af8adc-1878-4edf-968a-cd47b6075f0e,10,2024-06-21 16:22:49.801236,RFdiffusion_150it,backbone_pdb_generation,"tev (monomer) scaffolding [contigs = ""27/A28-33/13/A47-51/88/A140-152/15/A168-179/32/A212-221/16""]",2147.0805962085724 Seconds,T4 GPU,429.41611924171445 Seconds (inferred),d1852dbb-e568-49c4-84a3-88f5259b2b33,rfdiffusion_tev_mono_d1852dbb-e568-49c4-84a3-88f5259b2b33.pdb
43e589da-7c66-4ce3-9574-164e470aa6ac,10,2024-06-21 16:58:37.746199,RFdiffusion_150it,backbone_pdb_generation,"tev (monomer) scaffolding [contigs = ""27/A28-33/13/A47-51/88/A140-152/15/A168-179/32/A212-221/16""]",2162.226105928421 Seconds,T4 GPU,432.4452211856842 Seconds (inferred),81018dcc-6385-45d7-8a94-73ba6434862c,rfdiffusion_tev_mono_81018dcc-6385-45d7-8a94-73ba6434862c.pdb
43e589da-7c66-4ce3-9574-164e470aa6ac,10,2024-06-21 16:58:37.746199,RFdiffusion_150it,backbone_pdb_generation,"tev (monomer) scaffolding [contigs = ""27/A28-33/13/A47-51/88/A140-152/15/A168-179/32/A212-221/16""]",2162.226105928421 Seconds,T4 GPU,432.4452211856842 Seconds (inferred),f233424a-8101-403a-827e-a3c9fc995152,rfdiffusion_tev_mono_f233424a-8101-403a-827e-a3c9fc995152.pdb
43e589da-7c66-4ce3-9574-164e470aa6ac,10,2024-06-21 16:58:37.746199,RFdiffusion_150it,backbone_pdb_generation,"tev (monomer) scaffolding [contigs = ""27/A28-33/13/A47-51/88/A140-152/15/A168-179/32/A212-221/16""]",2162.226105928421 Seconds,T4 GPU,432.4452211856842 Seconds (inferred),ce2fd36e-7c2b-4dff-972b-43492415d141,rfdiffusion_tev_mono_ce2fd36e-7c2b-4dff-972b-43492415d141.pdb
43e589da-7c66-4ce3-9574-164e470aa6ac,10,2024-06-21 16:58:37.746199,RFdiffusion_150it,backbone_pdb_generation,"tev (monomer) scaffolding [contigs = ""27/A28-33/13/A47-51/88/A140-152/15/A168-179/32/A212-221/16""]",2162.226105928421 Seconds,T4 GPU,432.4452211856842 Seconds (inferred),350d9d22-9419-414c-8318-595134aceda7,rfdiffusion_tev_mono_350d9d22-9419-414c-8318-595134aceda7.pdb
43e589da-7c66-4ce3-9574-164e470aa6ac,10,2024-06-21 16:58:37.746199,RFdiffusion_150it,backbone_pdb_generation,"tev (monomer) scaffolding [contigs = ""27/A28-33/13/A47-51/88/A140-152/15/A168-179/32/A212-221/16""]",2162.226105928421 Seconds,T4 GPU,432.4452211856842 Seconds (inferred),ef99e61e-2961-460a-9a3f-98fef8773b73,rfdiffusion_tev_mono_ef99e61e-2961-460a-9a3f-98fef8773b73.pdb
f248372d-6d22-4222-9a35-9cea12b57287,10,2024-06-21 17:34:40.727195,RFdiffusion_150it,backbone_pdb_generation,"tev (monomer) scaffolding [contigs = ""27/A28-33/13/A47-51/88/A140-152/15/A168-179/32/A212-221/16""]",2152.1618185043335 Seconds,T4 GPU,430.4323637008667 Seconds (inferred),b8e5271f-9496-4e5a-9e6b-3efb1d3cf6f2,rfdiffusion_tev_mono_b8e5271f-9496-4e5a-9e6b-3efb1d3cf6f2.pdb
f248372d-6d22-4222-9a35-9cea12b57287,10,2024-06-21 17:34:40.727195,RFdiffusion_150it,backbone_pdb_generation,"tev (monomer) scaffolding [contigs = ""27/A28-33/13/A47-51/88/A140-152/15/A168-179/32/A212-221/16""]",2152.1618185043335 Seconds,T4 GPU,430.4323637008667 Seconds (inferred),0e611739-fefd-4d28-8cf6-a8fb84a78037,rfdiffusion_tev_mono_0e611739-fefd-4d28-8cf6-a8fb84a78037.pdb
f248372d-6d22-4222-9a35-9cea12b57287,10,2024-06-21 17:34:40.727195,RFdiffusion_150it,backbone_pdb_generation,"tev (monomer) scaffolding [contigs = ""27/A28-33/13/A47-51/88/A140-152/15/A168-179/32/A212-221/16""]",2152.1618185043335 Seconds,T4 GPU,430.4323637008667 Seconds (inferred),a2509349-0e0a-4e95-9f7a-f85acfc4fe1c,rfdiffusion_tev_mono_a2509349-0e0a-4e95-9f7a-f85acfc4fe1c.pdb
f248372d-6d22-4222-9a35-9cea12b57287,10,2024-06-21 17:34:40.727195,RFdiffusion_150it,backbone_pdb_generation,"tev (monomer) scaffolding [contigs = ""27/A28-33/13/A47-51/88/A140-152/15/A168-179/32/A212-221/16""]",2152.1618185043335 Seconds,T4 GPU,430.4323637008667 Seconds (inferred),54c8fa44-a588-4cb2-a158-05ae85f9dd76,rfdiffusion_tev_mono_54c8fa44-a588-4cb2-a158-05ae85f9dd76.pdb
f248372d-6d22-4222-9a35-9cea12b57287,10,2024-06-21 17:34:40.727195,RFdiffusion_150it,backbone_pdb_generation,"tev (monomer) scaffolding [contigs = ""27/A28-33/13/A47-51/88/A140-152/15/A168-179/32/A212-221/16""]",2152.1618185043335 Seconds,T4 GPU,430.4323637008667 Seconds (inferred),784463ae-b9eb-4bcf-8156-686e9c3ebf32,rfdiffusion_tev_mono_784463ae-b9eb-4bcf-8156-686e9c3ebf32.pdb
67ae6828-fc7d-4777-8e9a-b6598ed433c2,10,2024-06-21 18:10:33.648912,RFdiffusion_150it,backbone_pdb_generation,"tev (monomer) scaffolding [contigs = ""27/A28-33/13/A47-51/88/A140-152/15/A168-179/32/A212-221/16""]",2153.543698787689 Seconds,T4 GPU,430.70873975753784 Seconds (inferred),9427b063-be2e-4e19-b6d8-0bb4d4d78796,rfdiffusion_tev_mono_9427b063-be2e-4e19-b6d8-0bb4d4d78796.pdb
67ae6828-fc7d-4777-8e9a-b6598ed433c2,10,2024-06-21 18:10:33.648912,RFdiffusion_150it,backbone_pdb_generation,"tev (monomer) scaffolding [contigs = ""27/A28-33/13/A47-51/88/A140-152/15/A168-179/32/A212-221/16""]",2153.543698787689 Seconds,T4 GPU,430.70873975753784 Seconds (inferred),99cb990a-9ac5-4b59-b215-8522f64c7be4,rfdiffusion_tev_mono_99cb990a-9ac5-4b59-b215-8522f64c7be4.pdb
67ae6828-fc7d-4777-8e9a-b6598ed433c2,10,2024-06-21 18:10:33.648912,RFdiffusion_150it,backbone_pdb_generation,"tev (monomer) scaffolding [contigs = ""27/A28-33/13/A47-51/88/A140-152/15/A168-179/32/A212-221/16""]",2153.543698787689 Seconds,T4 GPU,430.70873975753784 Seconds (inferred),a651a2e7-3a33-4d16-8e09-ad8940f73d67,rfdiffusion_tev_mono_a651a2e7-3a33-4d16-8e09-ad8940f73d67.pdb
67ae6828-fc7d-4777-8e9a-b6598ed433c2,10,2024-06-21 18:10:33.648912,RFdiffusion_150it,backbone_pdb_generation,"tev (monomer) scaffolding [contigs = ""27/A28-33/13/A47-51/88/A140-152/15/A168-179/32/A212-221/16""]",2153.543698787689 Seconds,T4 GPU,430.70873975753784 Seconds (inferred),1a86d92f-fd0d-4ecf-988d-34309bac6cb8,rfdiffusion_tev_mono_1a86d92f-fd0d-4ecf-988d-34309bac6cb8.pdb
67ae6828-fc7d-4777-8e9a-b6598ed433c2,10,2024-06-21 18:10:33.648912,RFdiffusion_150it,backbone_pdb_generation,"tev (monomer) scaffolding [contigs = ""27/A28-33/13/A47-51/88/A140-152/15/A168-179/32/A212-221/16""]",2153.543698787689 Seconds,T4 GPU,430.70873975753784 Seconds (inferred),4ff18b32-1425-4d79-bb03-2a09ec74242e,rfdiffusion_tev_mono_4ff18b32-1425-4d79-bb03-2a09ec74242e.pdb
16757ac3-ab1e-4a8a-982a-05e6b727a258,10,2024-06-21 18:46:27.958482,RFdiffusion_150it,backbone_pdb_generation,"tev (monomer) scaffolding [contigs = ""27/A28-33/13/A47-51/88/A140-152/15/A168-179/32/A212-221/16""]",2146.6079428195953 Seconds,T4 GPU,429.3215885639191 Seconds (inferred),80b873d2-5b71-4a19-bef9-6cf8a59bd513,rfdiffusion_tev_mono_80b873d2-5b71-4a19-bef9-6cf8a59bd513.pdb
16757ac3-ab1e-4a8a-982a-05e6b727a258,10,2024-06-21 18:46:27.958482,RFdiffusion_150it,backbone_pdb_generation,"tev (monomer) scaffolding [contigs = ""27/A28-33/13/A47-51/88/A140-152/15/A168-179/32/A212-221/16""]",2146.6079428195953 Seconds,T4 GPU,429.3215885639191 Seconds (inferred),4f9c5216-de0b-4cec-abb0-fa4158a28c6d,rfdiffusion_tev_mono_4f9c5216-de0b-4cec-abb0-fa4158a28c6d.pdb
16757ac3-ab1e-4a8a-982a-05e6b727a258,10,2024-06-21 18:46:27.958482,RFdiffusion_150it,backbone_pdb_generation,"tev (monomer) scaffolding [contigs = ""27/A28-33/13/A47-51/88/A140-152/15/A168-179/32/A212-221/16""]",2146.6079428195953 Seconds,T4 GPU,429.3215885639191 Seconds (inferred),c25c7794-91e3-4741-8ad6-b5430a0d5021,rfdiffusion_tev_mono_c25c7794-91e3-4741-8ad6-b5430a0d5021.pdb
16757ac3-ab1e-4a8a-982a-05e6b727a258,10,2024-06-21 18:46:27.958482,RFdiffusion_150it,backbone_pdb_generation,"tev (monomer) scaffolding [contigs = ""27/A28-33/13/A47-51/88/A140-152/15/A168-179/32/A212-221/16""]",2146.6079428195953 Seconds,T4 GPU,429.3215885639191 Seconds (inferred),df133588-3ef7-4cf2-b2dc-3fc749fe84bd,rfdiffusion_tev_mono_df133588-3ef7-4cf2-b2dc-3fc749fe84bd.pdb
16757ac3-ab1e-4a8a-982a-05e6b727a258,10,2024-06-21 18:46:27.958482,RFdiffusion_150it,backbone_pdb_generation,"tev (monomer) scaffolding [contigs = ""27/A28-33/13/A47-51/88/A140-152/15/A168-179/32/A212-221/16""]",2146.6079428195953 Seconds,T4 GPU,429.3215885639191 Seconds (inferred),bd9797e3-e06d-4740-a659-978bd4e8b349,rfdiffusion_tev_mono_bd9797e3-e06d-4740-a659-978bd4e8b349.pdb
