model,task,input_file_path,output_dir_path,Timestamp,gpu,batch_id,batch_size,wall_time_batch,wall_time_task
omegafold,Structure Prediction,/content/drive/MyDrive/Generative_Models/utilities/fold_inputs/all_len76.fa,/content/drive/MyDrive/Generative_Models/utilities/omegafold/all_len76,2024-06-12 05:54:30.633748,T4 GPU,5173c41f-e8a6-417c-855a-0748b6c46a2d,976,13894.470334291458 Seconds,14.236137637593707 Seconds (inferred)
omegafold,Structure Prediction,/content/drive/MyDrive/Generative_Models/utilities/fold_inputs/all_len77.fa,/content/drive/MyDrive/Generative_Models/utilities/omegafold/all_len77,2024-06-12 09:46:06.587384,T4 GPU,616bd2cb-19e3-4545-ac18-32a36f3c5403,1038,14793.276382923126 Seconds,14.251711351563705 Seconds (inferred)
omegafold,Structure Prediction,/content/drive/MyDrive/Generative_Models/utilities/fold_inputs/all_len78.fa,/content/drive/MyDrive/Generative_Models/utilities/omegafold/all_len78,2024-06-12 13:52:40.212503,T4 GPU,00364e0e-3f02-42ea-ac9c-2483c5b7a7d8,865,12478.566638708115 Seconds,14.42608859966256 Seconds (inferred)
omegafold,Structure Prediction,/content/drive/MyDrive/Generative_Models/utilities/fold_inputs/all_len79.fa,/content/drive/MyDrive/Generative_Models/utilities/omegafold/all_len79,2024-06-12 17:20:39.112990,T4 GPU,709e8f0e-e8c3-40b4-b0a2-e21069969803,1020,14920.108805656433 Seconds,14.627557652604347 Seconds (inferred)
omegafold,Structure Prediction,/content/drive/MyDrive/Generative_Models/utilities/fold_inputs/all_len80.fa,/content/drive/MyDrive/Generative_Models/utilities/omegafold/all_len80,2024-06-12 21:29:19.562546,T4 GPU,29a032bc-a720-4154-a127-5004818cd9e9,911,13426.771933078766 Seconds,14.738498279998645 Seconds (inferred)
omegafold,Structure Prediction,/content/drive/MyDrive/Generative_Models/utilities/fold_inputs/all_len81.fa,/content/drive/MyDrive/Generative_Models/utilities/omegafold/all_len81,2024-06-13 01:13:06.590415,T4 GPU,88908618-b6e7-4684-82a9-a7ea80a9995e,862,13772.30928325653 Seconds,15.977156941132867 Seconds (inferred)
omegafold,Structure Prediction,/content/drive/MyDrive/Generative_Models/utilities/fold_inputs/all_len82.fa,/content/drive/MyDrive/Generative_Models/utilities/omegafold/all_len82,2024-06-13 08:55:37.100195,T4 GPU,2c94b0c3-d476-4d34-a626-146649ee9db6,820,12356.479890584946 Seconds,15.068877915347494 Seconds (inferred)
omegafold,Structure Prediction,/content/drive/MyDrive/Generative_Models/utilities/fold_inputs/all_len83.fa,/content/drive/MyDrive/Generative_Models/utilities/omegafold/all_len83,2024-06-13 12:21:35.615610,T4 GPU,9781dad9-b65c-4c45-bf6c-fa2983402cda,880,13351.524451255798 Seconds,15.172186876427043 Seconds (inferred)
omegafold,Structure Prediction,/content/drive/MyDrive/Generative_Models/utilities/fold_inputs/all_len84.fa,/content/drive/MyDrive/Generative_Models/utilities/omegafold/all_len84,2024-06-13 16:04:07.597338,T4 GPU,e6c68a36-a9b1-4921-9996-cf672201feda,824,12683.597783088684 Seconds,15.392715756175587 Seconds (inferred)
omegafold,Structure Prediction,/content/drive/MyDrive/Generative_Models/utilities/fold_inputs/all_len85.fa,/content/drive/MyDrive/Generative_Models/utilities/omegafold/all_len85,2024-06-13 19:35:31.752475,T4 GPU,c2e858d8-e2ee-4a94-b240-b6652feb7733,780,11590.930260419846 Seconds,14.860167000538263 Seconds (inferred)
omegafold,Structure Prediction,/content/drive/MyDrive/Generative_Models/utilities/fold_inputs/all_len86.fa,/content/drive/MyDrive/Generative_Models/utilities/omegafold/all_len86,2024-06-13 22:48:43.233645,T4 GPU,5b469608-6c96-4ed6-8039-b0d786f09ba7,1036,15540.150665998459 Seconds,15.000145430500442 Seconds (inferred)
omegafold,Structure Prediction,/content/drive/MyDrive/Generative_Models/utilities/fold_inputs/all_len87.fa,/content/drive/MyDrive/Generative_Models/utilities/omegafold/all_len87,2024-06-14 03:07:43.922414,T4 GPU,d779c67a-2dae-4592-979d-558fa1e5d9d6,858,13056.672983169556 Seconds,15.217567579451696 Seconds (inferred)
omegafold,Structure Prediction,/content/drive/MyDrive/Generative_Models/utilities/fold_inputs/all_len88.fa,/content/drive/MyDrive/Generative_Models/utilities/omegafold/all_len88,2024-06-14 10:28:12.775155,T4 GPU,c5a56250-c323-4704-b85c-f98333dd6660,996,15652.244331121445 Seconds,15.715104750121933 Seconds (inferred)
omegafold,Structure Prediction,/content/drive/MyDrive/Generative_Models/utilities/fold_inputs/all_len89.fa,/content/drive/MyDrive/Generative_Models/utilities/omegafold/all_len89,2024-06-14 14:49:05.875720,T4 GPU,93eb6b32-4662-4f11-9e7c-238a6d03151f,708,11902.137201070786 Seconds,16.81092825009998 Seconds (inferred)
omegafold,Structure Prediction,/content/drive/MyDrive/Generative_Models/utilities/fold_inputs/all_len90.fa,/content/drive/MyDrive/Generative_Models/utilities/omegafold/all_len90,2024-06-14 18:07:28.383510,T4 GPU,320dcc55-aecf-4df5-8788-57ac900fb1a2,850,14502.048124790192 Seconds,17.061233087988462 Seconds (inferred)
omegafold,Structure Prediction,/content/drive/MyDrive/Generative_Models/utilities/fold_inputs/all_len91.fa,/content/drive/MyDrive/Generative_Models/utilities/omegafold/all_len91,2024-06-14 22:09:10.883698,T4 GPU,02eea3c9-1bff-48f4-84b7-5b61333b3a4c,875,15119.358384370804 Seconds,17.279266724995203 Seconds (inferred)
omegafold,Structure Prediction,/content/drive/MyDrive/Generative_Models/utilities/fold_inputs/all_len92.fa,/content/drive/MyDrive/Generative_Models/utilities/omegafold/all_len92,2024-06-15 02:21:10.609212,T4 GPU,5b363033-008d-4434-a707-034a67525b1c,708,12388.339450597763 Seconds,17.49765459123978 Seconds (inferred)
omegafold,Structure Prediction,/content/drive/MyDrive/Generative_Models/utilities/fold_inputs/all_len93.fa,/content/drive/MyDrive/Generative_Models/utilities/omegafold/all_len93,2024-06-15 05:47:39.357849,T4 GPU,853c48f3-2db3-4082-a1a3-c5833c0c851e,934,15906.662165164948 Seconds,17.030687543003157 Seconds (inferred)
omegafold,Structure Prediction,/content/drive/MyDrive/Generative_Models/utilities/fold_inputs/all_len94.fa,/content/drive/MyDrive/Generative_Models/utilities/omegafold/all_len94,2024-06-15 10:42:53.260971,T4 GPU,b390a2e2-cb1c-464f-bc56-0af2dd37aff2,944,17208.482993364334 Seconds,18.2293252048351 Seconds (inferred)
omegafold,Structure Prediction,/content/drive/MyDrive/Generative_Models/utilities/fold_inputs/all_len95.fa,/content/drive/MyDrive/Generative_Models/utilities/omegafold/all_len95,2024-06-15 15:29:42.716584,T4 GPU,c5cf1c17-d407-49b6-9d76-942623719aa6,800,14817.941336154938 Seconds,18.52242667019367 Seconds (inferred)
omegafold,Structure Prediction,/content/drive/MyDrive/Generative_Models/utilities/fold_inputs/all_len96.fa,/content/drive/MyDrive/Generative_Models/utilities/omegafold/all_len96,2024-06-15 19:36:41.522122,T4 GPU,c3f71d17-25eb-450c-9eec-51900345feff,1129,21028.67242884636 Seconds,18.625927749199608 Seconds (inferred)
omegafold,Structure Prediction,/content/drive/MyDrive/Generative_Models/utilities/fold_inputs/all_len97.fa,/content/drive/MyDrive/Generative_Models/utilities/omegafold/all_len97,2024-06-16 01:27:11.078140,T4 GPU,8339fe41-81a0-4fc9-98ec-9c1de5d5103c,891,18150.594553232193 Seconds,20.371037657948587 Seconds (inferred)
omegafold,Structure Prediction,/content/drive/MyDrive/Generative_Models/utilities/fold_inputs/all_len98.fa,/content/drive/MyDrive/Generative_Models/utilities/omegafold/all_len98,2024-06-16 11:34:51.560381,T4 GPU,d62ddf4c-b3e1-4624-9111-0f65046f897b,933,19440.031197071075 Seconds,20.836046299111548 Seconds (inferred)
omegafold,Structure Prediction,/content/drive/MyDrive/Generative_Models/utilities/fold_inputs/all_len99.fa,/content/drive/MyDrive/Generative_Models/utilities/omegafold/all_len99,2024-06-16 16:58:52.251078,T4 GPU,edaf85b3-1065-4239-b119-b975672c9224,840,17360.926756620407 Seconds,20.667769948357627 Seconds (inferred)
omegafold,Structure Prediction,/content/drive/MyDrive/Generative_Models/utilities/fold_inputs/all_len100.fa,/content/drive/MyDrive/Generative_Models/utilities/omegafold/all_len100,2024-06-16 21:48:13.729597,T4 GPU,75d69388-f151-40df-b552-ac9f6c33ecd4,735,3327.8677291870117 Seconds,4.527711196172805 Seconds (inferred)
omegafold,Structure Prediction,/content/drive/MyDrive/Generative_Models/utilities/fold_inputs/all_len126.fa,/content/drive/MyDrive/Generative_Models/utilities/omegafold/all_len126,2024-06-16 22:44:19.321245,T4 GPU,9c3d6e6b-8e0d-4731-8260-bc0acbcf2b8c,1259,35828.794461250305 Seconds,28.45813698272463 Seconds (inferred)
omegafold,Structure Prediction,/content/drive/MyDrive/Generative_Models/utilities/fold_inputs/all_len127.fa,/content/drive/MyDrive/Generative_Models/utilities/omegafold/all_len127,2024-06-17 23:14:41.466895,T4 GPU,f3a62015-ab5d-4f42-8883-ed50df93feb9,1005,29749.740963697433 Seconds,29.6017323021865 Seconds (inferred)
omegafold,Structure Prediction,/content/drive/MyDrive/Generative_Models/utilities/fold_inputs/all_len128.fa,/content/drive/MyDrive/Generative_Models/utilities/omegafold/all_len128,2024-06-18 07:30:32.577166,T4 GPU,ce69d2d9-c5dc-4864-b28b-748fad764ac5,1252,36564.433678627014 Seconds,29.204819232130202 Seconds (inferred)
omegafold,Structure Prediction,/content/drive/MyDrive/Generative_Models/utilities/fold_inputs/all_len129.fa,/content/drive/MyDrive/Generative_Models/utilities/omegafold/all_len129,2024-06-20 00:32:56.703071,T4 GPU,f80ea9fe-889e-45ae-b12b-5d74fa5286ae,100,3617.634749174118 Seconds,36.17634749174118 Seconds (inferred)
omegafold,Structure Prediction,/content/drive/MyDrive/Generative_Models/utilities/fold_inputs/all_len129.fa,/content/drive/MyDrive/Generative_Models/utilities/omegafold/all_len129,2024-06-20 01:33:14.381295,T4 GPU,7f2799c1-f18d-42c6-a50c-6f0c3bfc1e5f,100,3615.397267103195 Seconds,36.15397267103195 Seconds (inferred)
omegafold,Structure Prediction,/content/drive/MyDrive/Generative_Models/utilities/fold_inputs/all_len129.fa,/content/drive/MyDrive/Generative_Models/utilities/omegafold/all_len129,2024-06-20 02:33:29.796974,T4 GPU,1d06c926-e20d-4ebe-8a79-6ede36b9caa3,100,3600.8292598724365 Seconds,36.00829259872437 Seconds (inferred)
omegafold,Structure Prediction,/content/drive/MyDrive/Generative_Models/utilities/fold_inputs/all_len129.fa,/content/drive/MyDrive/Generative_Models/utilities/omegafold/all_len129,2024-06-20 03:33:30.653647,T4 GPU,a2afa73c-a2f5-442d-9cbf-b8c42d520858,100,3621.8044850826263 Seconds,36.21804485082626 Seconds (inferred)
omegafold,Structure Prediction,/content/drive/MyDrive/Generative_Models/utilities/fold_inputs/all_len129.fa,/content/drive/MyDrive/Generative_Models/utilities/omegafold/all_len129,2024-06-20 04:33:52.488026,T4 GPU,89a46c7e-3e2f-4b6c-8352-e43fae7fc43a,100,3581.921837568283 Seconds,35.81921837568283 Seconds (inferred)
omegafold,Structure Prediction,/content/drive/MyDrive/Generative_Models/utilities/fold_inputs/all_len129.fa,/content/drive/MyDrive/Generative_Models/utilities/omegafold/all_len129,2024-06-20 05:33:34.430137,T4 GPU,8dab6eca-2e68-49c0-b250-9d59c628db4f,100,3581.4154036045074 Seconds,35.814154036045075 Seconds (inferred)
omegafold,Structure Prediction,/content/drive/MyDrive/Generative_Models/utilities/fold_inputs/all_len129.fa,/content/drive/MyDrive/Generative_Models/utilities/omegafold/all_len129,2024-06-20 06:33:15.895150,T4 GPU,68434243-5c35-418e-b8ab-f495a5655e2d,100,3582.118417739868 Seconds,35.821184177398685 Seconds (inferred)
omegafold,Structure Prediction,/content/drive/MyDrive/Generative_Models/utilities/fold_inputs/all_len129.fa,/content/drive/MyDrive/Generative_Models/utilities/omegafold/all_len129,2024-06-20 07:32:58.053686,T4 GPU,87d205b6-4b71-4ad3-a43f-772706e552e9,100,3406.5860316753387 Seconds,34.06586031675339 Seconds (inferred)
omegafold,Structure Prediction,/content/drive/MyDrive/Generative_Models/utilities/fold_inputs/all_len129.fa,/content/drive/MyDrive/Generative_Models/utilities/omegafold/all_len129,2024-06-20 08:29:44.670026,T4 GPU,89bd4d2d-6e1b-4ea0-87f7-952c443f97ce,100,3144.271579027176 Seconds,31.44271579027176 Seconds (inferred)
omegafold,Structure Prediction,/content/drive/MyDrive/Generative_Models/utilities/fold_inputs/all_len129.fa,/content/drive/MyDrive/Generative_Models/utilities/omegafold/all_len129,2024-06-20 09:22:08.983447,T4 GPU,6e50c10d-f643-4760-a88d-46f7ccdf801b,100,3221.657250404358 Seconds,32.216572504043576 Seconds (inferred)
omegafold,Structure Prediction,/content/drive/MyDrive/Generative_Models/utilities/fold_inputs/all_len129.fa,/content/drive/MyDrive/Generative_Models/utilities/omegafold/all_len129,2024-06-20 10:15:50.667734,T4 GPU,ff9f93fc-e8d9-49bc-b2b5-c6d5fadb3d5c,82,2856.0315465927124 Seconds,34.8296530072282 Seconds (inferred)
omegafold,Structure Prediction,/content/drive/MyDrive/Generative_Models/utilities/fold_inputs/all_len130.fa,/content/drive/MyDrive/Generative_Models/utilities/omegafold/all_len130,2024-06-20 11:03:27.592993,T4 GPU,03d11ca1-1cd5-45d1-8612-4f5d865a4d10,100,3605.7608082294464 Seconds,36.057608082294465 Seconds (inferred)
omegafold,Structure Prediction,/content/drive/MyDrive/Generative_Models/utilities/fold_inputs/all_len130.fa,/content/drive/MyDrive/Generative_Models/utilities/omegafold/all_len130,2024-06-20 12:03:33.374105,T4 GPU,b12ed2fe-bbf0-4df9-8532-d86687bea477,100,3607.0067698955536 Seconds,36.07006769895553 Seconds (inferred)
omegafold,Structure Prediction,/content/drive/MyDrive/Generative_Models/utilities/fold_inputs/all_len130.fa,/content/drive/MyDrive/Generative_Models/utilities/omegafold/all_len130,2024-06-20 13:03:40.399159,T4 GPU,db40ffc8-026a-41a4-928a-1b5404227382,100,3605.3276319503784 Seconds,36.05327631950379 Seconds (inferred)
omegafold,Structure Prediction,/content/drive/MyDrive/Generative_Models/utilities/fold_inputs/all_len130.fa,/content/drive/MyDrive/Generative_Models/utilities/omegafold/all_len130,2024-06-20 14:03:45.753899,T4 GPU,6b96212c-178c-4965-bf3c-50815335af6e,100,3608.970366716385 Seconds,36.089703667163846 Seconds (inferred)
omegafold,Structure Prediction,/content/drive/MyDrive/Generative_Models/utilities/fold_inputs/all_len130.fa,/content/drive/MyDrive/Generative_Models/utilities/omegafold/all_len130,2024-06-20 15:03:54.743815,T4 GPU,dd2abeb1-3fad-4d98-8f8d-55485f3dc9cc,100,3596.230505466461 Seconds,35.96230505466461 Seconds (inferred)
omegafold,Structure Prediction,/content/drive/MyDrive/Generative_Models/utilities/fold_inputs/all_len130.fa,/content/drive/MyDrive/Generative_Models/utilities/omegafold/all_len130,2024-06-20 16:03:51.002810,T4 GPU,c3271b48-f550-4baa-a9d8-91eb53020a69,100,3601.373460292816 Seconds,36.01373460292816 Seconds (inferred)
omegafold,Structure Prediction,/content/drive/MyDrive/Generative_Models/utilities/fold_inputs/all_len130.fa,/content/drive/MyDrive/Generative_Models/utilities/omegafold/all_len130,2024-06-20 17:03:52.404123,T4 GPU,134136ab-1a85-4c1f-acf3-05e3bd9fcbab,100,3561.8647067546844 Seconds,35.618647067546846 Seconds (inferred)
omegafold,Structure Prediction,/content/drive/MyDrive/Generative_Models/utilities/fold_inputs/all_len130.fa,/content/drive/MyDrive/Generative_Models/utilities/omegafold/all_len130,2024-07-02 01:42:18.155546,T4 GPU,edd52cce-a999-4fae-bf1f-bd93402d1953,100,3005.663370370865 Seconds,30.05663370370865 Seconds (inferred)
omegafold,Structure Prediction,/content/drive/MyDrive/Generative_Models/utilities/fold_inputs/all_len130.fa,/content/drive/MyDrive/Generative_Models/utilities/omegafold/all_len130,2024-07-02 02:32:23.864797,T4 GPU,de1f3cff-8762-44f4-b3ca-e649de111bc7,100,3003.2414944171906 Seconds,30.032414944171904 Seconds (inferred)
omegafold,Structure Prediction,/content/drive/MyDrive/Generative_Models/utilities/fold_inputs/all_len130.fa,/content/drive/MyDrive/Generative_Models/utilities/omegafold/all_len130,2024-07-02 03:22:27.125302,T4 GPU,27ff3d7d-d845-4c7e-98e0-b7f4cc1968c7,100,3141.7570481300354 Seconds,31.417570481300356 Seconds (inferred)
omegafold,Structure Prediction,/content/drive/MyDrive/Generative_Models/utilities/fold_inputs/all_len130.fa,/content/drive/MyDrive/Generative_Models/utilities/omegafold/all_len130,2024-07-02 04:14:48.910506,T4 GPU,a3a741be-ab42-4424-8633-c9c7d8853221,81,2810.1638662815094 Seconds,34.69338106520382 Seconds (inferred)
omegafold,Structure Prediction,/content/drive/MyDrive/Generative_Models/utilities/fold_inputs/all_len131.fa,/content/drive/MyDrive/Generative_Models/utilities/omegafold/all_len131,2024-07-02 05:01:39.958853,T4 GPU,b7c6e900-c1e4-4ac9-b71a-3bcd12ced226,100,3511.605498313904 Seconds,35.11605498313904 Seconds (inferred)
omegafold,Structure Prediction,/content/drive/MyDrive/Generative_Models/utilities/fold_inputs/all_len131.fa,/content/drive/MyDrive/Generative_Models/utilities/omegafold/all_len131,2024-07-02 06:00:11.590789,T4 GPU,db3ca165-7c8b-4e8c-872f-0edcea917cda,100,3512.353461742401 Seconds,35.12353461742401 Seconds (inferred)
omegafold,Structure Prediction,/content/drive/MyDrive/Generative_Models/utilities/fold_inputs/all_len131.fa,/content/drive/MyDrive/Generative_Models/utilities/omegafold/all_len131,2024-07-02 06:58:43.968297,T4 GPU,dbc6ac2e-b823-48a5-ad28-c4964e90d9f0,100,3508.160934448242 Seconds,35.08160934448242 Seconds (inferred)
omegafold,Structure Prediction,/content/drive/MyDrive/Generative_Models/utilities/fold_inputs/all_len131.fa,/content/drive/MyDrive/Generative_Models/utilities/omegafold/all_len131,2024-07-02 07:57:12.159290,T4 GPU,616005d4-b6cb-42a7-94ac-48f4a00ee78e,100,3511.309899330139 Seconds,35.11309899330139 Seconds (inferred)
omegafold,Structure Prediction,/content/drive/MyDrive/Generative_Models/utilities/fold_inputs/all_len131.fa,/content/drive/MyDrive/Generative_Models/utilities/omegafold/all_len131,2024-07-02 08:55:43.496341,T4 GPU,aff979fa-8ab3-42c9-bd38-48100286a670,100,3511.5931837558746 Seconds,35.11593183755875 Seconds (inferred)
omegafold,Structure Prediction,/content/drive/MyDrive/Generative_Models/utilities/fold_inputs/all_len131.fa,/content/drive/MyDrive/Generative_Models/utilities/omegafold/all_len131,2024-07-02 09:54:15.123559,T4 GPU,77d5943c-5051-47de-b463-5bd0b29b3cb7,100,3506.7599194049835 Seconds,35.06759919404983 Seconds (inferred)
omegafold,Structure Prediction,/content/drive/MyDrive/Generative_Models/utilities/fold_inputs/all_len131.fa,/content/drive/MyDrive/Generative_Models/utilities/omegafold/all_len131,2024-07-02 10:52:41.903402,T4 GPU,7741e69e-a475-4b5d-bef2-2f43f3fed20c,100,3505.099151134491 Seconds,35.05099151134491 Seconds (inferred)
omegafold,Structure Prediction,/content/drive/MyDrive/Generative_Models/utilities/fold_inputs/all_len131.fa,/content/drive/MyDrive/Generative_Models/utilities/omegafold/all_len131,2024-07-02 11:51:07.021755,T4 GPU,646a45e8-88e3-4074-8bc3-00aed1c10d3d,100,3196.5250885486603 Seconds,31.965250885486604 Seconds (inferred)
omegafold,Structure Prediction,/content/drive/MyDrive/Generative_Models/utilities/fold_inputs/all_len131.fa,/content/drive/MyDrive/Generative_Models/utilities/omegafold/all_len131,2024-07-02 12:44:23.585333,T4 GPU,81fe2da1-a61d-465c-a533-e6706d9214bc,100,2992.7215452194214 Seconds,29.927215452194215 Seconds (inferred)
omegafold,Structure Prediction,/content/drive/MyDrive/Generative_Models/utilities/fold_inputs/all_len131.fa,/content/drive/MyDrive/Generative_Models/utilities/omegafold/all_len131,2024-07-02 13:34:16.326476,T4 GPU,6dcbce5c-6681-4c9b-9820-a3b631a272b9,100,3400.652155160904 Seconds,34.00652155160904 Seconds (inferred)
omegafold,Structure Prediction,/content/drive/MyDrive/Generative_Models/utilities/fold_inputs/all_len131.fa,/content/drive/MyDrive/Generative_Models/utilities/omegafold/all_len131,2024-07-03 23:11:36.313499,T4 GPU,ff61ad7e-f163-4e6a-a6eb-58d547bcb399,45,1733.7553222179413 Seconds,38.527896049287584 Seconds (inferred)
omegafold,Structure Prediction,/content/drive/MyDrive/Generative_Models/utilities/fold_inputs/all_len132.fa,/content/drive/MyDrive/Generative_Models/utilities/omegafold/all_len132,2024-07-03 23:40:30.594838,T4 GPU,60fef00e-ef4c-41a6-88dc-47716c8b276d,100,3829.8593106269836 Seconds,38.298593106269834 Seconds (inferred)
omegafold,Structure Prediction,/content/drive/MyDrive/Generative_Models/utilities/fold_inputs/all_len132.fa,/content/drive/MyDrive/Generative_Models/utilities/omegafold/all_len132,2024-07-04 00:44:20.474945,T4 GPU,f609bd7b-2dc5-4c35-89d6-a304c356af33,100,3823.1800413131714 Seconds,38.231800413131715 Seconds (inferred)
omegafold,Structure Prediction,/content/drive/MyDrive/Generative_Models/utilities/fold_inputs/all_len132.fa,/content/drive/MyDrive/Generative_Models/utilities/omegafold/all_len132,2024-07-04 01:48:03.686391,T4 GPU,8575969e-7c9e-4441-bc9d-1eabe8d9ebb9,100,3826.4277005195618 Seconds,38.264277005195616 Seconds (inferred)
omegafold,Structure Prediction,/content/drive/MyDrive/Generative_Models/utilities/fold_inputs/all_len132.fa,/content/drive/MyDrive/Generative_Models/utilities/omegafold/all_len132,2024-07-04 02:51:50.135752,T4 GPU,365c0709-eaf0-4612-96cc-86192962148e,100,3814.646479845047 Seconds,38.14646479845047 Seconds (inferred)
omegafold,Structure Prediction,/content/drive/MyDrive/Generative_Models/utilities/fold_inputs/all_len132.fa,/content/drive/MyDrive/Generative_Models/utilities/omegafold/all_len132,2024-07-04 03:55:24.809867,T4 GPU,9ac5d2ce-4433-4d88-bf7e-0cfd8b3a6c2c,100,3811.56147313118 Seconds,38.1156147313118 Seconds (inferred)
omegafold,Structure Prediction,/content/drive/MyDrive/Generative_Models/utilities/fold_inputs/all_len132.fa,/content/drive/MyDrive/Generative_Models/utilities/omegafold/all_len132,2024-07-04 04:58:56.395313,T4 GPU,cf4be811-f091-4da9-8989-fa3d49ea665f,100,3799.4109189510345 Seconds,37.99410918951035 Seconds (inferred)
omegafold,Structure Prediction,/content/drive/MyDrive/Generative_Models/utilities/fold_inputs/all_len132.fa,/content/drive/MyDrive/Generative_Models/utilities/omegafold/all_len132,2024-07-04 06:02:15.838737,T4 GPU,0fb8564a-ffc4-4972-8668-e2a6c58a5024,100,3811.0223157405853 Seconds,38.110223157405855 Seconds (inferred)
omegafold,Structure Prediction,/content/drive/MyDrive/Generative_Models/utilities/fold_inputs/all_len132.fa,/content/drive/MyDrive/Generative_Models/utilities/omegafold/all_len132,2024-07-04 07:05:46.880150,T4 GPU,1c859876-cbb3-48e9-9cd5-997848cc5ab6,100,3807.685272693634 Seconds,38.07685272693634 Seconds (inferred)
omegafold,Structure Prediction,/content/drive/MyDrive/Generative_Models/utilities/fold_inputs/all_len132.fa,/content/drive/MyDrive/Generative_Models/utilities/omegafold/all_len132,2024-07-04 08:09:14.597031,T4 GPU,8204c479-cd0b-45fa-b349-2798db4d8725,100,3323.923734664917 Seconds,33.23923734664917 Seconds (inferred)
omegafold,Structure Prediction,/content/drive/MyDrive/Generative_Models/utilities/fold_inputs/all_len132.fa,/content/drive/MyDrive/Generative_Models/utilities/omegafold/all_len132,2024-07-04 09:04:38.541366,T4 GPU,ae4fe2a0-5ea9-4a27-b1eb-9e859b9b3396,100,3196.1569163799286 Seconds,31.961569163799286 Seconds (inferred)
omegafold,Structure Prediction,/content/drive/MyDrive/Generative_Models/utilities/fold_inputs/all_len132.fa,/content/drive/MyDrive/Generative_Models/utilities/omegafold/all_len132,2024-07-04 09:57:54.733195,T4 GPU,f9f43f9f-971a-46fd-b6b0-4a6dd293e3ee,100,3804.3781611919403 Seconds,38.0437816119194 Seconds (inferred)
omegafold,Structure Prediction,/content/drive/MyDrive/Generative_Models/utilities/fold_inputs/all_len132.fa,/content/drive/MyDrive/Generative_Models/utilities/omegafold/all_len132,2024-07-04 11:01:19.133662,T4 GPU,1e164f91-b370-441e-99dc-df21a34b5e06,11,433.2387099266052 Seconds,39.38533726605502 Seconds (inferred)
omegafold,Structure Prediction,/content/drive/MyDrive/Generative_Models/utilities/fold_inputs/all_len133.fa,/content/drive/MyDrive/Generative_Models/utilities/omegafold/all_len133,2024-07-04 11:08:33.010046,T4 GPU,e83a746e-1cac-458c-a1b6-417ad905d5f8,100,3757.60244345665 Seconds,37.5760244345665 Seconds (inferred)
omegafold,Structure Prediction,/content/drive/MyDrive/Generative_Models/utilities/fold_inputs/all_len133.fa,/content/drive/MyDrive/Generative_Models/utilities/omegafold/all_len133,2024-07-04 12:11:10.635856,T4 GPU,08828e96-d688-43de-b6cc-f3378c458703,100,3754.962165594101 Seconds,37.54962165594101 Seconds (inferred)
omegafold,Structure Prediction,/content/drive/MyDrive/Generative_Models/utilities/fold_inputs/all_len133.fa,/content/drive/MyDrive/Generative_Models/utilities/omegafold/all_len133,2024-07-04 13:13:45.618332,T4 GPU,b3d41083-e917-4a3a-99f4-11e3155b3177,100,3745.9759464263916 Seconds,37.45975946426392 Seconds (inferred)
omegafold,Structure Prediction,/content/drive/MyDrive/Generative_Models/utilities/fold_inputs/all_len133.fa,/content/drive/MyDrive/Generative_Models/utilities/omegafold/all_len133,2024-07-04 14:16:11.613925,T4 GPU,0764f526-1e16-4edd-beed-8465b8e1b863,100,3745.5943791866302 Seconds,37.455943791866304 Seconds (inferred)
